Altium Designer Pick and Place Locations
C:\Users\julianstj\Desktop\WorkNotes\Projects\PTP\RF over fiber\ECAD\Project Outputs for SFP_RFoF\Pick Place for SFP_RFoF.csv

========================================================================================================================
File Design Information:

Date:       05/11/24
Time:       14:19
Revision:   Not in VersionControl
Variant:    No variations
Units used: mil

"Designator","Comment","Layer","Footprint","Center-X(mil)","Center-Y(mil)","Rotation","Description"
"U1","TCA6408ARSVR","TopLayer","RSV0016A_V","3145.093","-3074.704","0","Low-Voltage 8-Bit I2C and SMBus I/O Expander, 1.65 to 5.5 V, -40 to 85 degC, 16-pin UQFN (RSV), Green (RoHS & no Sb/Br)"
"R101","27_1%_0402","BottomLayer","RESC1005X40X25NL05T05","3504.901","-1225.320","180",""
"R100","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","3300.820","-1249.887","180",""
"R99","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","3498.012","-1174.848","0",""
"R98","27_1%_0402","BottomLayer","RESC1005X40X25NL05T05","2996.041","-1195.964","180",""
"R97","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","2786.056","-1216.548","180",""
"R96","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","2985.003","-1136.422","0",""
"R89","DNI_49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","1745.833","-1214.651","270",""
"R88","DNI_49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","1747.224","-1133.218","90",""
"R87","27_1%_0402","BottomLayer","RESC1005X40X25NL05T05","1050.269","-1006.853","0",""
"R79","DNI_49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","1747.224","-1024.644","270",""
"R78","DNI_49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","1747.224","-936.062","90",""
"R77","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","1049.712","-1218.588","0",""
"R76","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","1050.269","-1176.502","0",""
"R75","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","1050.968","-1135.275","0",""
"R74","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","1050.618","-1094.046","0",""
"R73","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","1051.318","-1052.118","0",""
"R72","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","1048.637","-926.037","0",""
"R71","DNI_4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","1048.173","-966.865","0",""
"R70","27_1%_0402","BottomLayer","RESC1005X40X25NL05T05","3153.543","-1918.614","180",""
"R62","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","3146.653","-1871.134","0",""
"R61","22_1%_1218 1.5W","TopLayer","FP-CRCW1218-HPe3-MFG","2740.157","-2137.795","90","RES Thick Film, 22.6O, 1%, 1.5W, 100ppm/°C, 1218"
"R60","27_1%_0402","TopLayer","RESC1005X40X25NL05T05","3053.399","-3044.416","0",""
"R59","4.7K_1%_0402","TopLayer","RESC1005X40X25NL10T10","3262.080","-3066.830","0",""
"R58","4.7K_1%_0402","TopLayer","RESC1005X40X25NL10T10","3087.036","-2981.204","180",""
"R35","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","2277.494","-3273.970","180",""
"R33","DNI_49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","1728.505","-1694.738","270",""
"R29","DNI_49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","1728.505","-1611.754","90",""
"R25","DNI_49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","1735.574","-2358.055","270",""
"R14","DNI_49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","1735.574","-2275.526","90",""
"L2","47nH 300mA","TopLayer","FP-LQG15HH_02-IPC_B","2642.282","-2278.578","270","Multilayer type RF Inductor 47nH ±5% 0.72O 300mA 0402"
"J16","1367073-1","TopLayer","TECO-1367073-1_V","1336.686","-1085.668","270","Female Connector, Pitch 0.8 mm, 2 x 10 Position, Height 5.4 mm, -55 to 85 degC, RoHS, Tape and Reel"
"J15","74754-0101","TopLayer","MOLX-74754-0101_V","885.898","-1077.794","90","SFP+ Cage, Single Port, Height 10.85 mm, Tail Height 3.05 mm, -40 to 85 degC, RoHS, Tray"
"J14","73251-1350","TopLayer","FP-73251-1350-MFG","3415.814","-902.318","0","CONN SMA JACK STR 50 OHM SMD"
"J13","73251-1350","TopLayer","FP-73251-1350-MFG","3002.981","-2321.065","0","CONN SMA JACK STR 50 OHM SMD"
"J12","73251-1350","TopLayer","FP-73251-1350-MFG","2657.997","-1856.086","0","CONN SMA JACK STR 50 OHM SMD"
"J11","73251-1350","TopLayer","FP-73251-1350-MFG","2836.713","-2685.418","0","CONN SMA JACK STR 50 OHM SMD"
"J8","73251-1350","TopLayer","FP-73251-1350-MFG","3400.993","-1552.331","0","CONN SMA JACK STR 50 OHM SMD"
"FL2","B39242B7520P810","TopLayer","SMD5_SAW-B7520_QUA","2060.076","-1156.851","90","No Description Available"
"FL1","B39242B7520P810","TopLayer","SMD5_SAW-B7520_QUA","1979.348","-948.770","270","No Description Available"
"FB8","BLM18KG221SN1D","BottomLayer","FP-BLM18-0_15-t0_8-IPC_B","1332.813","-1026.231","0","Chip Ferrite Bead, 0603, 220O @ 100MHz, 0.05O, 25%, 2.2A"
"FB7","BLM18KG221SN1D","BottomLayer","FP-BLM18-0_15-t0_8-IPC_B","1335.651","-1112.864","0","Chip Ferrite Bead, 0603, 220O @ 100MHz, 0.05O, 25%, 2.2A"
"FB6","BLM18KG221SN1D","BottomLayer","FP-BLM18-0_15-t0_8-IPC_B","2176.577","-2640.680","180","Chip Ferrite Bead, 0603, 220O @ 100MHz, 0.05O, 25%, 2.2A"
"FB5","BLM18KG221SN1D","BottomLayer","FP-BLM18-0_15-t0_8-IPC_B","2218.707","-2388.777","0","Chip Ferrite Bead, 0603, 220O @ 100MHz, 0.05O, 25%, 2.2A"
"D6","8240136","TopLayer","SOT143-4L","3150.084","-1011.811","180","TVS Diode WE-TVS-HS, VRWM=3.3V"
"D5","8240136","TopLayer","SOT143-4L","2569.387","-2656.428","90","TVS Diode WE-TVS-HS, VRWM=3.3V"
"C119","100pF_0402","TopLayer","CAPC1005X55X25ML05T10","2140.793","-1170.674","270",""
"C118","100pF_0402","TopLayer","CAPC1005X55X25ML05T10","1958.428","-1156.065","0",""
"C117","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","3404.936","-1142.665","90","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C116","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2899.884","-1097.328","90","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C115","100pF_0402","TopLayer","CAPC1005X55X25ML05T10","2167.893","-855.714","180",""
"C114","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2349.134","-896.540","180","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C113","100pF_0402","TopLayer","CAPC1005X55X25ML05T10","2459.713","-850.834","180",""
"C112","100pF_0402","TopLayer","CAPC1005X55X25ML05T10","2745.387","-850.622","180",""
"C111","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2638.409","-896.145","180","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C110","0.1uF_25V_0402","TopLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2084.888","-1026.231","180","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C109","100nF","TopLayer","FP-0402-L_1_0_0_05-W_0_5-IPC_B","3027.564","-926.037","180","None"
"C108","0.1uF_25V_0402","TopLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2925.110","-816.617","90","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C107","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","1514.231","-1044.338","90","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C106","4.7uF_10V_0603","BottomLayer","CAPC1608X87X35NL15T15","1470.210","-1028.717","270",""
"C105","10uF_6.3V_0603","BottomLayer","FP-C0603C106M9PACTU-MFG","1414.115","-1022.682","90","CAP CER 10UF 6.3V X5R 0603"
"C104","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","1289.890","-965.004","90","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C103","4.7uF_10V_0603","BottomLayer","CAPC1608X87X35NL15T15","1234.324","-967.957","270",""
"C102","10uF_6.3V_0603","BottomLayer","FP-C0603C106M9PACTU-MFG","1177.406","-973.463","90","CAP CER 10UF 6.3V X5R 0603"
"C101","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","1517.782","-1127.062","270","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C100","4.7uF_10V_0603","BottomLayer","CAPC1608X87X35NL15T15","1467.722","-1146.692","90",""
"C99","10uF_6.3V_0603","BottomLayer","FP-C0603C106M9PACTU-MFG","1422.122","-1148.453","270","CAP CER 10UF 6.3V X5R 0603"
"C98","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","1291.616","-1174.954","270","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C97","4.7uF_10V_0603","BottomLayer","CAPC1608X87X35NL15T15","1238.260","-1147.086","90",""
"C96","10uF_6.3V_0603","BottomLayer","FP-C0603C106M9PACTU-MFG","1187.160","-1150.629","270","CAP CER 10UF 6.3V X5R 0603"
"C95","100pF_0402","TopLayer","CAPC1005X55X25ML05T10","2250.453","-1818.724","0",""
"C94","100pF_0402","TopLayer","CAPC1005X55X25ML05T10","1961.170","-1817.425","0",""
"C93","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","3052.554","-1836.791","90","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C92","100pF_0402","TopLayer","CAPC1005X55X25ML05T10","2277.995","-1509.976","180",""
"C91","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2451.640","-1546.483","180","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C90","100pF_0402","TopLayer","CAPC1005X55X25ML05T10","2548.872","-1511.147","180",""
"C89","100pF_0402","TopLayer","CAPC1005X55X25ML05T10","2831.193","-1511.147","180",""
"C88","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2732.445","-1545.044","180","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C87","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2213.725","-1712.207","180","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C86","100nF","TopLayer","FP-0402-L_1_0_0_05-W_0_5-IPC_B","3043.275","-1594.662","180","None"
"C85","0.1uF_25V_0402","TopLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2964.316","-1500.134","0","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C84","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2201.428","-2444.380","90","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C83","0.1uF_25V_0402","TopLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","1921.323","-2584.370","90","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C82","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2071.890","-2548.920","180","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C81","4.7uF_10V_0603","BottomLayer","CAPC1608X87X35NL15T15","2095.625","-2690.452","90",""
"C80","10uF_6.3V_0603","BottomLayer","FP-C0603C106M9PACTU-MFG","2176.756","-2577.946","0","CAP CER 10UF 6.3V X5R 0603"
"C79","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2212.318","-2706.631","270","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C78","4.7uF_10V_0603","BottomLayer","CAPC1608X87X35NL15T15","2270.602","-2673.063","90",""
"C77","10uF_6.3V_0603","BottomLayer","FP-C0603C106M9PACTU-MFG","2325.420","-2673.063","270","CAP CER 10UF 6.3V X5R 0603"
"C76","10nF","TopLayer","FP-GRM033-0_03-IPC_B","2599.934","-2202.888","180","Chip Multilayer Ceramic Capacitors for General Purpose, 0201, 10000pF, X7R, 15%, 10%, 16V"
"C75","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2312.707","-2394.628","0","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C74","4.7uF_10V_0603","BottomLayer","CAPC1608X87X35NL15T15","2293.102","-2287.836","270",""
"C71","10uF_6.3V_0603","BottomLayer","FP-C0603C106M9PACTU-MFG","2237.174","-2291.537","90","CAP CER 10UF 6.3V X5R 0603"
"C69","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2144.014","-2382.528","90","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C65","4.7uF_10V_0603","BottomLayer","CAPC1608X87X35NL15T15","2049.887","-2375.588","0",""
"C29","10uF_6.3V_0603","BottomLayer","FP-C0603C106M9PACTU-MFG","2135.238","-2480.713","0","CAP CER 10UF 6.3V X5R 0603"
"C26","100nF","TopLayer","FP-0402-L_1_0_0_05-W_0_5-IPC_B","2577.803","-2299.671","0","None"
"C4","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","3164.778","-3027.460","0","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"J7","73251-1350","TopLayer","FP-73251-1350-MFG","2488.382","-1192.328","0","CONN SMA JACK STR 50 OHM SMD"
"D4","8240136","TopLayer","SOT143-4L","2390.981","-1937.677","90","TVS Diode WE-TVS-HS, VRWM=3.3V"
"D3","8240136","TopLayer","SOT143-4L","2237.513","-1292.361","180","TVS Diode WE-TVS-HS, VRWM=3.3V"
"J5","74754-0101","TopLayer","MOLX-74754-0101_V","885.898","-1744.960","90","SFP+ Cage, Single Port, Height 10.85 mm, Tail Height 3.05 mm, -40 to 85 degC, RoHS, Tray"
"J2","74754-0101","TopLayer","MOLX-74754-0101_V","885.898","-2412.126","90","SFP+ Cage, Single Port, Height 10.85 mm, Tail Height 3.05 mm, -40 to 85 degC, RoHS, Tray"
"R242","220_1%_0402","BottomLayer","RESC1005X40X25LL10T10","103.948","-2833.918","90",""
"R241","220_1%_0402","BottomLayer","RESC1005X40X25LL10T10","-114.173","-2832.120","90",""
"R240","220_1%_0402","BottomLayer","RESC1005X40X25LL10T10","-3.937","-3620.150","270",""
"R164","DNI_49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","1757.765","-2545.288","270",""
"R163","DNI_49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","1758.410","-2471.506","90",""
"R64","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","2945.422","-1946.173","180",""
"C20","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2175.599","-2317.356","0","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C19","0.1uF_25V_0402","TopLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2483.201","-2202.888","180","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"D2","8240136","TopLayer","SOT143-4L","2746.037","-2388.777","90","TVS Diode WE-TVS-HS, VRWM=3.3V"
"J10","L829-1J1T-43","TopLayer","BELS-L829-1J1T-43_V","258.949","-3232.812","90","Gigabit MagJack(R) Ultra Low Profile, 10/100/1000 Base-T, 19-Pin THD, RoHS, Tray"
"U17","DNI_SN74LVC2G08DCUR","TopLayer","DCU0008A_M","3499.867","-3305.090","0","Dual 2-Input Positive-AND Gate, DCU0008A, LARGE T&R"
"R125","0_5%_0402","TopLayer","RESC1005X40X25LL10T10","3346.562","-3312.710","270",""
"R109","10K_1%_0402","TopLayer","RESC1005X40X25NL10T10","3734.077","-3363.140","0",""
"C285","0.1uF_16V_0402","TopLayer","FP-GRM15-MFG","3644.048","-3276.692","180","CAP CER 0.1UF 16V X7R 0402"
"C284","10uF_6.3V_0603","TopLayer","FP-C0603C106M9PACTU-MFG","3732.284","-3417.912","0","CAP CER 10UF 6.3V X5R 0603"
"U14","TPD4EUSB30DQAR","BottomLayer","DQA0010A_V","712.789","-3312.812","0","ESD Solution for Super-Speed (6 GBPS) USB 3.0 Interface, 4 Channels, -40 to +85 degC, 10-pin SON (DQA), Green (RoHS & no Sb/Br)"
"U12","TPD4EUSB30DQAR","BottomLayer","DQA0010A_V","712.789","-3181.948","0","ESD Solution for Super-Speed (6 GBPS) USB 3.0 Interface, 4 Channels, -40 to +85 degC, 10-pin SON (DQA), Green (RoHS & no Sb/Br)"
"R193","DNI_49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","1754.603","-1879.529","270",""
"R192","DNI_49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","1753.795","-1804.912","90",""
"R191","27_1%_0402","BottomLayer","RESC1005X40X25NL05T05","1042.822","-1668.738","0",""
"R105","1K_1%_0402","TopLayer","RESC1005X40X25NL05T05","2631.851","-3570.293","90",""
"R104","1K_1%_0402","TopLayer","RESC1005X40X25NL05T05","2630.706","-3490.800","270",""
"C240","0.1uF_50V_0603","BottomLayer","FP-C0603-CJ-MFG","451.193","-3521.051","0","CAP CER 0.1UF 50V X7R 0603"
"J9","1586041-6","TopLayer","FP-1586041-6-MFG","3299.267","-400.113","270","CONN HEADER R/A 6POS 4.2MM"
"R69","0_5%_0402","BottomLayer","RESC1005X40X25LL10T10","3254.687","-3351.869","0",""
"U10","LMK00334RTVR","TopLayer","FP-RTV0032A-MFG","2960.474","-3460.175","0","IC CLK BUF 400MHZ 1CIRC 32WQFN"
"R176","27_1%_0402","BottomLayer","RESC1005X40X25NL05T05","1041.908","-2364.972","0",""
"R172","DNI_4.7K_1%_0402","TopLayer","RESC1005X40X25NL10T10","2690.628","-3327.177","180",""
"R171","49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","2758.086","-3565.893","90",""
"R170","49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","2758.086","-3498.154","270",""
"R169","49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","2757.848","-3425.923","90",""
"R168","49.9_1%_0402","TopLayer","RESC1005X40X25NL10T10","2757.848","-3350.345","270",""
"R162","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","3054.963","-3554.664","90",""
"R161","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","2965.592","-3564.490","90",""
"R160","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","2837.993","-3540.272","90",""
"J6","1367073-1","TopLayer","TECO-1367073-1_V","1336.686","-1752.834","270","Female Connector, Pitch 0.8 mm, 2 x 10 Position, Height 5.4 mm, -55 to 85 degC, RoHS, Tape and Reel"
"J1","1367073-1","TopLayer","TECO-1367073-1_V","1336.686","-2420.000","270","Female Connector, Pitch 0.8 mm, 2 x 10 Position, Height 5.4 mm, -55 to 85 degC, RoHS, Tape and Reel"
"C236","0.1uF_25V_0402","TopLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2681.624","-3549.161","180","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C235","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2854.175","-3413.703","0","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C234","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2854.175","-3472.758","0","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C233","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2906.537","-3554.664","90","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C232","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","3064.789","-3484.979","180","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C231","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","3054.963","-3410.963","180","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C230","0.1uF_25V_0402","TopLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2681.624","-3509.388","180","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C229","0.1uF_25V_0402","TopLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2689.342","-3405.477","180","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C228","0.1uF_25V_0402","TopLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2689.342","-3367.263","180","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C227","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2870.488","-3354.822","270","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C226","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","2926.222","-3355.860","270","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"C169","0.1uF_25V_0402","BottomLayer","FP-0402-L_1_0_1-W_0_5_0_1-IPC_C","3005.301","-3376.622","270","General Purpose Ceramic Capacitor, 0402, 100nF, 10%, X7R, 15%, 25V"
"R158","4.7K_1%_0402","BottomLayer","RESC1005X40X25NL10T10","2694.566","-3327.177","180",""
"R145","DNI_49.9_1%_0402","BottomLayer","RESC1005X40X25NL10T10","3310.915","-3373.669","270",""
"P7","TSW-104-08-L-S","TopLayer","SMTC-TSW-104-08-X-S","3881.890","-3364.961","90","0.025" SQ Post Header, Through-hole, Vertical, -55 to 125 degC, 2.54 mm Pitch, 4-Pin, Male, RoHS"
